,userId,mood,recommendations,feedbacks,number of recs
534,534,Sadness,"['The Walk (2015)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
535,535,Joy,"['Muppet Treasure Island (1996)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
536,536,Joy,"['Ladyhawke (1985)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Perfect']",2
537,537,Disgust,['Brother 2 (Brat 2) (2000)'],['Perfect'],1
538,538,Disgust,['Shooter (2007)'],['Perfect'],1
539,539,Anger,['Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001)'],['Perfect'],1
540,540,Joy,"['Hoodwinked! (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Perfect']",2
541,541,Fear,"['Avengers, The (2012)']",['Perfect'],1
542,542,Disgust,"['Wyatt Earp (1994)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
543,543,Fear,['Sweeney Todd (2006)'],['Perfect'],1
544,544,Joy,"['Our Lips Are Sealed (2000)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Like', 'Perfect']",3
545,545,Disgust,"['Ghost in the Shell: Solid State Society (2006)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
546,546,Anger,"['Crow: City of Angels, The (1996)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
547,547,Sadness,['Dragonheart 2: A New Beginning (2000)'],['Perfect'],1
548,548,Fear,"['Hellraiser: Bloodline (1996)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
549,549,Anger,"['Untraceable (2008)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
550,550,Anger,"['Gintama: The Final Chapter - Be Forever Yorozuya (2013)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
551,551,Joy,"['Holiday Inn (1942)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Like', 'Perfect']",3
552,552,Sadness,"['Midnight Meat Train, The (2008)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
553,553,Anger,"['Shanghai Noon (2000)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",8
554,554,Joy,"['James and the Giant Peach (1996)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Perfect']",2
555,555,Sadness,['Inherent Vice (2014)'],['Perfect'],1
556,556,Anger,"['Rage of Honor (1987)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
557,557,Anger,"['Hitman (2007)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
558,558,Sadness,"['Solace (2015)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
559,559,Sadness,"['10 Cent Pistol (2015)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
560,560,Sadness,['Gallipoli (1981)'],['Perfect'],1
561,561,Disgust,"['Other Guys, The (2010)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
562,562,Fear,"['Constantine (2005)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
563,563,Fear,"['Monkey Shines (1988)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
564,564,Anger,"['Chronicle (2012)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
565,565,Anger,"['Pirates of the Caribbean: On Stranger Tides (2011)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
566,566,Joy,['Time Bandits (1981)'],['Perfect'],1
567,567,Disgust,"['Bone Man, The (Der Knochenmann) (2009)']",['Perfect'],1
568,568,Joy,"['Monster House (2006)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Like', 'Perfect']",3
569,569,Fear,['Parasyte: Part 2 (2015)'],['Perfect'],1
570,570,Joy,['Hannah and Her Sisters (1986)'],['Perfect'],1
571,571,Disgust,"['Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
572,572,Disgust,"['Bronson (2009)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
573,573,Disgust,"['Red Tails (2012)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
574,574,Anger,"['Taken 3 (2015)', 'Above the Law (1988)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",10
575,575,Joy,"['Dirty 30 (2016)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
576,576,Fear,"['Signal, The (2007)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
577,577,Sadness,['Citizen X (1995)'],['Perfect'],1
578,578,Sadness,"['Wrong Turn 2: Dead End (2007)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
579,579,Joy,"['Heart and Souls (1993)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Like', 'Like', 'Perfect']",3
580,580,Anger,['Dark Passage (1947)'],['Perfect'],1
581,581,Joy,"[""Charlie's Angels: Full Throttle (2003)"", 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
582,582,Anger,"[""Hang 'Em High (1968)"", 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",8
583,583,Fear,"['When a Stranger Calls (2006)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
584,584,Joy,['Duck Amuck (1953)'],['Perfect'],1
585,585,Fear,"['Cargo (2009)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
586,586,Fear,"['Mirrors (2008)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
587,587,Anger,"['This Gun for Hire (1942)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
588,588,Disgust,"['Sky High (2005)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
589,589,Sadness,"['Red Planet (2000)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Dislike', 'Like', 'Perfect']",3
590,590,Sadness,"['Frozen (2010)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
591,591,Fear,"['Devil Dog: The Hound of Hell (1978)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
592,592,Anger,"['The Voices (2014)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
593,593,Anger,"['That Demon Within (2014)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
594,594,Anger,['Butch Cassidy and the Sundance Kid (1969)'],['Perfect'],1
595,595,Joy,"['Sex and the City (2008)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
596,596,Anger,"['Kung Fu Panda: Secrets of the Furious Five (2008)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
597,597,Anger,"['Star Trek Into Darkness (2013)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
598,598,Anger,"['Eraser (1996)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
599,599,Anger,"['Hard Target (1993)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Like', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
600,600,Anger,"['Immortals (2011)', 'Colors (1988)', 'Dead Pool, The (1988)', 'Black Rain (1989)', 'K-9 (1989)', 'Next of Kin (1989)', 'Brother (2000)', 'Tango & Cash (1989)', 'Harder They Come, The (1973)']","['Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Like', 'Dislike', 'Perfect']",9
601,601,Joy,"['Starcrash (a.k.a. Star Crash) (1978)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
602,602,Sadness,"[""Dead Man's Shoes (2004)""]",['Perfect'],1
603,603,Fear,['Game Night (2018)'],['Perfect'],1
604,604,Joy,"['Bollywood/Hollywood (2002)', 'Nanny McPhee (2005)', 'Seven Brides for Seven Brothers (1954)']","['Dislike', 'Like', 'Perfect']",3
605,605,Fear,"['I Origins (2014)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Like', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
606,606,Sadness,"['Total Recall (2012)', 'Cradle 2 the Grave (2003)', 'Get the Gringo (2012)']","['Like', 'Like', 'Perfect']",3
607,607,Fear,['The Second Renaissance Part II (2003)'],['Perfect'],1
608,608,Anger,['Tekkonkinkreet (Tekkon kinkurîto) (2006)'],['Perfect'],1
609,609,Fear,"['Cube Zero (2004)', 'Frankenstein Must Be Destroyed (1969)', ""Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"", 'Humanoids from the Deep (1980)', 'Tremors 3: Back to Perfection (2001)', 'Tremors II: Aftershocks (1996)', 'Resident Evil (2002)', 'Hidden, The (1987)', '28 Weeks Later (2007)', 'Carnosaur 3: Primal Species (1996)', 'Sharknado 3: Oh Hell No! (2015)', 'I Am Legend (2007)']","['Dislike', 'Like', 'Dislike', 'Dislike', 'Dislike', 'Dislike', 'Like', 'Like', 'Like', 'Dislike', 'Dislike', 'Perfect']",12
610,610,Disgust,['Max Manus (2008)'],['Perfect'],1
